ID,開始時刻,完了時刻,メール,名前,あなたの現在通っている学校名を教えてください(例:〇〇小学校、△△中学校),あなたの学年を教えてください,あなたの学校種を教えてください,"LEAFシステム(BookRoll,分析(ぶんせき)ツール)を授業・授業外(宿題など)で何か月くらい利用していますか。※利用期間がX年Yか月だった場合、「X/Y」というようにスラッシュで区切って、全て半角で入力してください(例:1年の場合→1/0、2年3か月の場合→2/3、未使用の場合→0/0)","LEAFシステム(BookRoll,分析(ぶんせき)ツール)を授業・授業外(宿題など)でどれくらい利用していますか","LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの教科で使用しますか(複数選択(せんたく)可)","今年度、 LEAFシステム(BookRoll,分析(ぶんせき)ツール)をどの程度使いこなすことができましたか",BookRollでよく使う機能を選んでください(複数選択(せんたく)可),分析ツール(ログパレ)でよく使う機能を選んでください(複数選択(せんたく)可),教材や問題を見るため,自分の解答や学び方を振(ふ)り返るため,クラスの人の考えを参考にするため,クラスの人の学び方を参考にするため,AIによる問題推薦(すいせん)やアドバイスを受けるため,理解度が高まったと感じる,勉強を効率よく短時間で行えるようになった,根拠(こんきょ)に基づいた勉強計画や復習を行えるようになった,分析(ぶんせき)ツールを使用することで自分の学習方法に変化が生じた,自分に合った学びを実現する助けになったと感じる,自分で計画を立てたり自分の考えを広めたり深めたりして学ぶ助けになったと感じる,他の人と協力しながら学ぶ助けになったと感じる,自分で課題を設定して追究していく学びの助けになったと感じる,使い方・操作(そうさ)手順がわかりやすい,LEAFシステムに満足している,自由記述,宿題を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),予習・復習を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),学校の勉強以外を行う時間 1週間あたり【 】時間 (※半角数字で入力してください),自分の勉強の仕方を振(ふ)り返る時間 1週間あたり【 】時間 (※半角数字で入力してください),勉強の計画を立てる時間 1週間あたり【 】時間 (※半角数字で入力してください),学校が、タブレットなどを使ってみんなが勉強した記録を調べて、一人一人に合った勉強の仕方を教えることについてどう思いますか?,学校が、タブレットなどを使ってみんなが勉強した記録を名前は分からない形で集計して、授業をよくすることについてどう思いますか?,"学校が、タブレットなどを使ってみんなの勉強した記録を調べて,一人一人に合った進学や将来(しょうらい)の仕事についてのアドバイスをすることをどう思いますか?",アプリの会社が、タブレットなどを使って勉強した記録を調べて、一人一人に合った問題を出題したりアドバイスをすることについてどう思いますか?,"アプリの会社が、タブレットなどを使って勉強した記録を調べて,名前は分からない形で集めて、問題やアドバイスなどを良くすることについてどう思いますか?",みんなやその家族が、学校でコンピュータを使って勉強した小学校から中学校までを記録したデータを見て、学びの振(ふ)り返りや計画を立てたりすることについてどう思いますか?,みんなやその家族が、学校でコンピュータを使って勉強した小学校から大人になってからまでの一生の記録のデータを見て、学びの振(ふ)り返りや計画を立てたりすることについてどう思いますか?,国がコンピュータを使って、みんなの小学校から中学校までの勉強のデータを名前がわからない形で国全体で集めて、勉強の仕方を良くしたり、研究したりすることについてどう思いますか?,国がコンピュータを使って、みんなの小学校から大人になってからの学びも含(ふく)めた一生の勉強のデータを名前がわからない形で国全体で集めて、勉強の仕方を良くしたり、研究したりすることについてどう思いますか?,学校が、顔の動画を分析(ぶんせき)できるコンピュータを使って、みんなの眼の動きを調べて、授業に集中できていない子、なやんでいる子を見つけて、相談にのることについてどう思いますか?,is_combined_jhs_hs,school_geo_prefix,学校種_canon,学校名_canon,学年_canon,利用期間_years,利用期間_months,利用期間_total_months,level_filled_from_grade,needs_manual_level,あなたの現在通っている学校名を教えてください(例:〇〇小学校、△△中学校)_canon,respondent_id
309,2025-02-20 13:17:40,2025-02-20 13:21:32,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,理科,あまり使いこなすことができなかった,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,あまり使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,0.0,0.0,0.0,0.0,0.0,質問の意味がわからない,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,308
310,2025-02-20 13:16:48,2025-02-20 13:21:38,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,未使用,あまり使いこなすことができなかった,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,0.0,0.0,0.0,0.0,0.0,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,強く反対である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,309
311,2025-02-20 13:16:08,2025-02-20 13:21:40,anonymous,,西賀茂中学校,中学校3年生,中学校,0/3,ほぼ毎時間,算数・数学,使いこなすことができた,メモ;,メモ分析(ぶんせき);,使用することがある,使用することがある,使用することがある,使用することがある,使用することがある,少しあてはまる,少しあてはまる,少しあてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,あてはまる,メモなどで使っている,3.0,2.0,1.0,3.0,1.0,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,False,,中学校,西賀茂中学校,中3,0,3,3,False,False,西賀茂中学校,310
312,2025-02-20 13:17:47,2025-02-20 13:21:50,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,その他,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,0.0,0.0,0.0,0.0,0.0,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,311
313,2025-02-20 13:17:05,2025-02-20 13:21:58,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,未使用,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,4.0,14.0,30.0,2.0,3.0,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,強く反対である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,312
314,2025-02-20 13:16:43,2025-02-20 13:22:03,anonymous,,西賀茂中学校,中学校3年生,中学校,0/1,ほとんど使用していない,理科,使いこなすことができた,ほとんど使ったことがない;,マーカー分析(ぶんせき);,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,1.0,1.0,1.0,1.0,1.0,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,False,,中学校,西賀茂中学校,中3,0,1,1,False,False,西賀茂中学校,313
315,2025-02-20 13:21:41,2025-02-20 13:22:04,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,理科,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,0.0,0.0,0.0,0.0,0.0,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,質問の意味がわからない,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,314
316,2025-02-20 13:16:21,2025-02-20 13:22:12,anonymous,,西賀茂中学校,中学校3年生,中学校,0/3,ほとんど使用していない,理科,使いこなすことができた,マーカー;クイズ;,理解度チェックダッシュボード;,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,あまりあてはまらない,少しあてはまる,あまりあてはまらない,,5.0,3.0,6.0,2.0,1.0,どちらかというと賛成である,強く賛成である,どちらかというと賛成である,どちらかというと賛成である,賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,False,,中学校,西賀茂中学校,中3,0,3,3,False,False,西賀茂中学校,315
317,2025-02-20 13:18:03,2025-02-20 13:22:13,anonymous,,西賀茂中学校,中学校3年生,中学校,3,1ヶ月に数回程度,理科,使いこなすことができた,マーカー;メモ;,マーカー分析(ぶんせき);閲覧(えつらん)時間集計;,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,あまり使用しない,少しあてはまる,あてはまる,使っていない,使っていない,あまりあてはまらない,少しあてはまる,少しあてはまる,少しあてはまる,あてはまる,少しあてはまる,,3.0,1.0,6.0,0.0,1.0,どちらかというと賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,賛成である,強く賛成である,強く賛成である,強く賛成である,False,,中学校,西賀茂中学校,中3,3,0,36,False,False,西賀茂中学校,316
318,2025-02-20 13:20:32,2025-02-20 13:22:14,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,理科,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,,0.0,0.0,0.0,0.0,0.0,賛成である,強く賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,賛成である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,317
319,2025-02-20 13:17:06,2025-02-20 13:22:15,anonymous,,西賀茂中学校,中学校3年生,中学校,0/0,ほとんど使用していない,理科,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,あてはまらない,なんのために導入したかわからない,1.0,2.0,5.0,0.0,0.0,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,強く賛成である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,318
320,2025-02-20 13:16:47,2025-02-20 13:22:20,anonymous,,西賀茂中学校,中学校3年生,中学校,0,ほとんど使用していない,未使用,システムそのものがよくわからない,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,わからんくてすいまへん,20.0,20.0,20.0,0.0,0.5,賛成である,賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,賛成である,どちらかというと反対である,どちらかというと反対である,反対である,False,,中学校,西賀茂中学校,中3,0,0,0,False,False,西賀茂中学校,319
321,2025-02-20 13:15:46,2025-02-20 13:22:26,anonymous,,西賀茂中学校,中学校3年生,中学校,0/1,ほとんど使用していない,理科,使いこなすことができた,ほとんど使ったことがない;,ほとんど使ったことがない;,全く使用しない,全く使用しない,全く使用しない,全く使用しない,全く使用しない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,使っていない,2.0,4.0,20.0,3.0,1.0,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,どちらかというと賛成である,False,,中学校,西賀茂中学校,中3,0,1,1,False,False,西賀茂中学校,320
